Id,Weekly_Sales,,,
1_20_2012-11-09,0,1_20,,
1_20_2012-11-16,0,1_20,,
1_20_2012-11-23,0,1_20,,
1_20_2012-11-30,0,1_20,,
1_20_2012-12-07,0,1_20,,
1_20_2012-12-14,0,1_20,,
1_20_2012-12-21,0,1_20,,
1_20_2012-12-28,0,1_20,,
1_20_2013-01-04,0,1_20,,
1_20_2013-01-11,0,1_20,,
1_20_2013-01-18,0,1_20,,
1_20_2013-01-25,0,1_20,,
1_20_2013-02-01,0,1_20,,
1_20_2013-02-08,0,1_20,,
1_20_2013-02-15,0,1_20,,
1_20_2013-02-22,0,1_20,,
1_20_2013-03-01,0,1_20,,
1_20_2013-03-08,0,1_20,,
1_20_2013-03-15,0,1_20,,
1_20_2013-03-22,0,1_20,,
1_20_2013-03-29,0,1_20,,
1_20_2013-04-05,0,1_20,,
1_20_2013-04-12,0,1_20,,
1_20_2013-04-19,0,1_20,,
1_20_2013-04-26,0,1_20,,
1_20_2013-05-03,0,1_20,,
1_20_2013-05-10,0,1_20,,
1_20_2013-05-17,0,1_20,,
1_20_2013-05-24,0,1_20,,
1_20_2013-05-31,0,1_20,,
1_20_2013-06-07,0,1_20,,
1_20_2013-06-14,0,1_20,,
1_20_2013-06-21,0,1_20,,
1_20_2013-06-28,0,1_20,,
1_20_2013-07-05,0,1_20,,
1_20_2013-07-12,0,1_20,,
1_20_2013-07-19,0,1_20,,
1_20_2013-07-26,0,1_20,,
1_21_2012-11-02,0,1_21,,
1_21_2012-11-09,0,1_21,,
1_21_2012-11-16,0,1_21,,
1_21_2012-11-23,0,1_21,,
1_21_2012-11-30,0,1_21,,
1_21_2012-12-07,0,1_21,,
1_21_2012-12-14,0,1_21,,
1_21_2012-12-21,0,1_21,,
1_21_2012-12-28,0,1_21,,
1_21_2013-01-04,0,1_21,,
1_21_2013-01-11,0,1_21,,
1_21_2013-01-18,0,1_21,,
1_21_2013-01-25,0,1_21,,
1_21_2013-02-01,0,1_21,,
1_21_2013-02-08,0,1_21,,
1_21_2013-02-15,0,1_21,,
1_21_2013-02-22,0,1_21,,
1_21_2013-03-01,0,1_21,,
1_21_2013-03-08,0,1_21,,
1_21_2013-03-15,0,1_21,,
1_21_2013-03-22,0,1_21,,
1_21_2013-03-29,0,1_21,,
1_21_2013-04-05,0,1_21,,
1_21_2013-04-12,0,1_21,,
1_21_2013-04-19,0,1_21,,
1_21_2013-04-26,0,1_21,,
1_21_2013-05-03,0,1_21,,
1_21_2013-05-10,0,1_21,,
1_21_2013-05-17,0,1_21,,
1_21_2013-05-24,0,1_21,,
1_21_2013-05-31,0,1_21,,
1_21_2013-06-07,0,1_21,,
1_21_2013-06-14,0,1_21,,
1_21_2013-06-21,0,1_21,,
1_21_2013-06-28,0,1_21,,
1_21_2013-07-05,0,1_21,,
1_21_2013-07-12,0,1_21,,
1_21_2013-07-19,0,1_21,,
1_21_2013-07-26,0,1_21,,
1_22_2012-11-02,0,1_22,,
1_22_2012-11-09,0,1_22,,
1_22_2012-11-16,0,1_22,,
1_22_2012-11-23,0,1_22,,
1_22_2012-11-30,0,1_22,,
1_22_2012-12-07,0,1_22,,
1_22_2012-12-14,0,1_22,,
1_22_2012-12-21,0,1_22,,
1_22_2012-12-28,0,1_22,,
1_22_2013-01-04,0,1_22,,
1_22_2013-01-11,0,1_22,,
1_22_2013-01-18,0,1_22,,
1_22_2013-01-25,0,1_22,,
1_22_2013-02-01,0,1_22,,
1_22_2013-02-08,0,1_22,,
1_22_2013-02-15,0,1_22,,
1_22_2013-02-22,0,1_22,,
1_22_2013-03-01,0,1_22,,
1_22_2013-03-08,0,1_22,,
1_22_2013-03-15,0,1_22,,
1_22_2013-03-22,0,1_22,,
1_22_2013-03-29,0,1_22,,
1_22_2013-04-05,0,1_22,,
1_22_2013-04-12,0,1_22,,
1_22_2013-04-19,0,1_22,,
1_22_2013-04-26,0,1_22,,
1_22_2013-05-03,0,1_22,,
1_22_2013-05-10,0,1_22,,
1_22_2013-05-17,0,1_22,,
1_22_2013-05-24,0,1_22,,
1_22_2013-05-31,0,1_22,,
1_22_2013-06-07,0,1_22,,
1_22_2013-06-14,0,1_22,,
1_22_2013-06-21,0,1_22,,
1_22_2013-06-28,0,1_22,,
1_22_2013-07-05,0,1_22,,
1_22_2013-07-12,0,1_22,,
1_22_2013-07-19,0,1_22,,
1_22_2013-07-26,0,1_22,,
1_23_2012-11-02,0,1_23,,
1_23_2012-11-09,0,1_23,,
1_23_2012-11-16,0,1_23,,
1_23_2012-11-23,0,1_23,,
1_23_2012-11-30,0,1_23,,
1_23_2012-12-07,0,1_23,,
1_23_2012-12-14,0,1_23,,
1_23_2012-12-21,0,1_23,,
1_23_2012-12-28,0,1_23,,
1_23_2013-01-04,0,1_23,,
1_23_2013-01-11,0,1_23,,
1_23_2013-01-18,0,1_23,,
1_23_2013-01-25,0,1_23,,
1_23_2013-02-01,0,1_23,,
1_23_2013-02-08,0,1_23,,
1_23_2013-02-15,0,1_23,,
1_23_2013-02-22,0,1_23,,
1_23_2013-03-01,0,1_23,,
1_23_2013-03-08,0,1_23,,
1_23_2013-03-15,0,1_23,,
1_23_2013-03-22,0,1_23,,
1_23_2013-03-29,0,1_23,,
1_23_2013-04-05,0,1_23,,
1_23_2013-04-12,0,1_23,,
1_23_2013-04-19,0,1_23,,
1_23_2013-04-26,0,1_23,,
1_23_2013-05-03,0,1_23,,
1_23_2013-05-10,0,1_23,,
1_23_2013-05-17,0,1_23,,
1_23_2013-05-24,0,1_23,,
1_23_2013-05-31,0,1_23,,
1_23_2013-06-07,0,1_23,,
1_23_2013-06-14,0,1_23,,
1_23_2013-06-21,0,1_23,,
1_23_2013-06-28,0,1_23,,
1_23_2013-07-05,0,1_23,,
1_23_2013-07-12,0,1_23,,
1_23_2013-07-19,0,1_23,,
1_23_2013-07-26,0,1_23,,
1_24_2012-11-02,0,1_24,,
1_24_2012-11-09,0,1_24,,
1_24_2012-11-16,0,1_24,,
1_24_2012-11-23,0,1_24,,
1_24_2012-11-30,0,1_24,,
1_24_2012-12-07,0,1_24,,
1_24_2012-12-14,0,1_24,,
1_24_2012-12-21,0,1_24,,
1_24_2012-12-28,0,1_24,,
1_24_2013-01-04,0,1_24,,
1_24_2013-01-11,0,1_24,,
1_24_2013-01-18,0,1_24,,
1_24_2013-01-25,0,1_24,,
1_24_2013-02-01,0,1_24,,
1_24_2013-02-08,0,1_24,,
1_24_2013-02-15,0,1_24,,
1_24_2013-02-22,0,1_24,,
1_24_2013-03-01,0,1_24,,
1_24_2013-03-08,0,1_24,,
1_24_2013-03-15,0,1_24,,
1_24_2013-03-22,0,1_24,,
1_24_2013-03-29,0,1_24,,
1_24_2013-04-05,0,1_24,,
1_24_2013-04-12,0,1_24,,
1_24_2013-04-19,0,1_24,,
1_24_2013-04-26,0,1_24,,
1_24_2013-05-03,0,1_24,,
1_24_2013-05-10,0,1_24,,
1_24_2013-05-17,0,1_24,,
1_24_2013-05-24,0,1_24,,
1_24_2013-05-31,0,1_24,,
1_24_2013-06-07,0,1_24,,
1_24_2013-06-14,0,1_24,,
1_24_2013-06-21,0,1_24,,
1_24_2013-06-28,0,1_24,,
1_24_2013-07-05,0,1_24,,
1_24_2013-07-12,0,1_24,,
1_24_2013-07-19,0,1_24,,
1_24_2013-07-26,0,1_24,,
1_25_2012-11-02,0,1_25,,
1_25_2012-11-09,0,1_25,,
1_25_2012-11-16,0,1_25,,
1_25_2012-11-23,0,1_25,,
1_25_2012-11-30,0,1_25,,
1_25_2012-12-07,0,1_25,,
1_25_2012-12-14,0,1_25,,
1_25_2012-12-21,0,1_25,,
1_25_2012-12-28,0,1_25,,
1_25_2013-01-04,0,1_25,,
1_25_2013-01-11,0,1_25,,
1_25_2013-01-18,0,1_25,,
1_25_2013-01-25,0,1_25,,
1_25_2013-02-01,0,1_25,,
1_25_2013-02-08,0,1_25,,
1_25_2013-02-15,0,1_25,,
1_25_2013-02-22,0,1_25,,
1_25_2013-03-01,0,1_25,,
1_25_2013-03-08,0,1_25,,
1_25_2013-03-15,0,1_25,,
1_25_2013-03-22,0,1_25,,
1_25_2013-03-29,0,1_25,,
1_25_2013-04-05,0,1_25,,
1_25_2013-04-12,0,1_25,,
1_25_2013-04-19,0,1_25,,
1_25_2013-04-26,0,1_25,,
1_25_2013-05-03,0,1_25,,
1_25_2013-05-10,0,1_25,,
1_25_2013-05-17,0,1_25,,
1_25_2013-05-24,0,1_25,,
1_25_2013-05-31,0,1_25,,
1_25_2013-06-07,0,1_25,,
1_25_2013-06-14,0,1_25,,
1_25_2013-06-21,0,1_25,,
1_25_2013-06-28,0,1_25,,
1_25_2013-07-05,0,1_25,,
1_25_2013-07-12,0,1_25,,
1_25_2013-07-19,0,1_25,,
1_25_2013-07-26,0,1_25,,
1_26_2012-11-02,0,1_26,,
1_26_2012-11-09,0,1_26,,
1_26_2012-11-16,0,1_26,,
1_26_2012-11-23,0,1_26,,
1_26_2012-11-30,0,1_26,,
1_26_2012-12-07,0,1_26,,
1_26_2012-12-14,0,1_26,,
1_26_2012-12-21,0,1_26,,
1_26_2012-12-28,0,1_26,,
1_26_2013-01-04,0,1_26,,
1_26_2013-01-11,0,1_26,,
1_26_2013-01-18,0,1_26,,
1_26_2013-01-25,0,1_26,,
1_26_2013-02-01,0,1_26,,
1_26_2013-02-08,0,1_26,,
1_26_2013-02-15,0,1_26,,
1_26_2013-02-22,0,1_26,,
1_26_2013-03-01,0,1_26,,
1_26_2013-03-08,0,1_26,,
1_26_2013-03-15,0,1_26,,
1_26_2013-03-22,0,1_26,,
1_26_2013-03-29,0,1_26,,
1_26_2013-04-05,0,1_26,,
1_26_2013-04-12,0,1_26,,
1_26_2013-04-19,0,1_26,,
1_26_2013-04-26,0,1_26,,
1_26_2013-05-03,0,1_26,,
1_26_2013-05-10,0,1_26,,
1_26_2013-05-17,0,1_26,,
1_26_2013-05-24,0,1_26,,
1_26_2013-05-31,0,1_26,,
1_26_2013-06-07,0,1_26,,
1_26_2013-06-14,0,1_26,,
1_26_2013-06-21,0,1_26,,
1_26_2013-06-28,0,1_26,,
1_26_2013-07-05,0,1_26,,
1_26_2013-07-12,0,1_26,,
1_26_2013-07-19,0,1_26,,
1_26_2013-07-26,0,1_26,,
1_27_2012-11-02,0,1_27,,
1_27_2012-11-09,0,1_27,,
1_27_2012-11-16,0,1_27,,
1_27_2012-11-23,0,1_27,,
1_27_2012-11-30,0,1_27,,
1_27_2012-12-07,0,1_27,,
1_27_2012-12-14,0,1_27,,
1_27_2012-12-21,0,1_27,,
1_27_2012-12-28,0,1_27,,
1_27_2013-01-04,0,1_27,,
1_27_2013-01-11,0,1_27,,
1_27_2013-01-18,0,1_27,,
1_27_2013-01-25,0,1_27,,
1_27_2013-02-01,0,1_27,,
1_27_2013-02-08,0,1_27,,
1_27_2013-02-15,0,1_27,,
1_27_2013-02-22,0,1_27,,
1_27_2013-03-01,0,1_27,,
1_27_2013-03-08,0,1_27,,
1_27_2013-03-15,0,1_27,,
1_27_2013-03-22,0,1_27,,
1_27_2013-03-29,0,1_27,,
1_27_2013-04-05,0,1_27,,
1_27_2013-04-12,0,1_27,,
1_27_2013-04-19,0,1_27,,
1_27_2013-04-26,0,1_27,,
1_27_2013-05-03,0,1_27,,
1_27_2013-05-10,0,1_27,,
1_27_2013-05-17,0,1_27,,
1_27_2013-05-24,0,1_27,,
1_27_2013-05-31,0,1_27,,
1_27_2013-06-07,0,1_27,,
1_27_2013-06-14,0,1_27,,
1_27_2013-06-21,0,1_27,,
1_27_2013-06-28,0,1_27,,
1_27_2013-07-05,0,1_27,,
1_27_2013-07-12,0,1_27,,
1_27_2013-07-19,0,1_27,,
1_27_2013-07-26,0,1_27,,
1_28_2012-11-02,0,1_28,,
1_28_2012-11-09,0,1_28,,
1_28_2012-11-16,0,1_28,,
1_28_2012-11-23,0,1_28,,
1_28_2012-11-30,0,1_28,,
1_28_2012-12-07,0,1_28,,
1_28_2012-12-14,0,1_28,,
1_28_2012-12-21,0,1_28,,
1_28_2012-12-28,0,1_28,,
1_28_2013-01-04,0,1_28,,
1_28_2013-01-11,0,1_28,,
1_28_2013-01-18,0,1_28,,
1_28_2013-01-25,0,1_28,,
1_28_2013-02-01,0,1_28,,
1_28_2013-02-08,0,1_28,,
1_28_2013-02-15,0,1_28,,
1_28_2013-02-22,0,1_28,,
1_28_2013-03-01,0,1_28,,
1_28_2013-03-08,0,1_28,,
1_28_2013-03-15,0,1_28,,
1_28_2013-03-22,0,1_28,,
1_28_2013-03-29,0,1_28,,
1_28_2013-04-05,0,1_28,,
1_28_2013-04-12,0,1_28,,
1_28_2013-04-19,0,1_28,,
1_28_2013-04-26,0,1_28,,
1_28_2013-05-03,0,1_28,,
1_28_2013-05-10,0,1_28,,
1_28_2013-05-17,0,1_28,,
1_28_2013-05-24,0,1_28,,
1_28_2013-05-31,0,1_28,,
1_28_2013-06-07,0,1_28,,
1_28_2013-06-14,0,1_28,,
1_28_2013-06-21,0,1_28,,
1_28_2013-06-28,0,1_28,,
1_28_2013-07-05,0,1_28,,
1_28_2013-07-12,0,1_28,,
1_28_2013-07-19,0,1_28,,
1_28_2013-07-26,0,1_28,,
1_29_2012-11-02,0,1_29,,
1_29_2012-11-09,0,1_29,,
1_29_2012-11-16,0,1_29,,
1_29_2012-11-23,0,1_29,,
1_29_2012-11-30,0,1_29,,
1_29_2012-12-07,0,1_29,,
1_29_2012-12-14,0,1_29,,
1_29_2012-12-21,0,1_29,,
1_29_2012-12-28,0,1_29,,
1_29_2013-01-04,0,1_29,,
1_29_2013-01-11,0,1_29,,
1_29_2013-01-18,0,1_29,,
1_29_2013-01-25,0,1_29,,
1_29_2013-02-01,0,1_29,,
1_29_2013-02-08,0,1_29,,
1_29_2013-02-15,0,1_29,,
1_29_2013-02-22,0,1_29,,
1_29_2013-03-01,0,1_29,,
1_29_2013-03-08,0,1_29,,
1_29_2013-03-15,0,1_29,,
1_29_2013-03-22,0,1_29,,
1_29_2013-03-29,0,1_29,,
1_29_2013-04-05,0,1_29,,
1_29_2013-04-12,0,1_29,,
1_29_2013-04-19,0,1_29,,
1_29_2013-04-26,0,1_29,,
1_29_2013-05-03,0,1_29,,
1_29_2013-05-10,0,1_29,,
1_29_2013-05-17,0,1_29,,
1_29_2013-05-24,0,1_29,,
1_29_2013-05-31,0,1_29,,
1_29_2013-06-07,0,1_29,,
1_29_2013-06-14,0,1_29,,
1_29_2013-06-21,0,1_29,,
1_29_2013-06-28,0,1_29,,
1_29_2013-07-05,0,1_29,,
1_29_2013-07-12,0,1_29,,
1_29_2013-07-19,0,1_29,,
1_29_2013-07-26,0,1_29,,
1_30_2012-11-02,0,1_30,,
1_30_2012-11-09,0,1_30,,
1_30_2012-11-16,0,1_30,,
1_30_2012-11-23,0,1_30,,
1_30_2012-11-30,0,1_30,,
1_30_2012-12-07,0,1_30,,
1_30_2012-12-14,0,1_30,,
1_30_2012-12-21,0,1_30,,
1_30_2012-12-28,0,1_30,,
1_30_2013-01-04,0,1_30,,
1_30_2013-01-11,0,1_30,,
1_30_2013-01-18,0,1_30,,
1_30_2013-01-25,0,1_30,,
1_30_2013-02-01,0,1_30,,
1_30_2013-02-08,0,1_30,,
1_30_2013-02-15,0,1_30,,
1_30_2013-02-22,0,1_30,,
1_30_2013-03-01,0,1_30,,
1_30_2013-03-08,0,1_30,,
1_30_2013-03-15,0,1_30,,
1_30_2013-03-22,0,1_30,,
1_30_2013-03-29,0,1_30,,
1_30_2013-04-05,0,1_30,,
1_30_2013-04-12,0,1_30,,
1_30_2013-04-19,0,1_30,,
1_30_2013-04-26,0,1_30,,
1_30_2013-05-03,0,1_30,,
1_30_2013-05-10,0,1_30,,
1_30_2013-05-17,0,1_30,,
1_30_2013-05-24,0,1_30,,
1_30_2013-05-31,0,1_30,,
1_30_2013-06-07,0,1_30,,
1_30_2013-06-14,0,1_30,,
1_30_2013-06-21,0,1_30,,
1_30_2013-06-28,0,1_30,,
1_30_2013-07-05,0,1_30,,
1_30_2013-07-12,0,1_30,,
1_30_2013-07-19,0,1_30,,
1_30_2013-07-26,0,1_30,,
1_31_2012-11-02,0,1_31,,
1_31_2012-11-09,0,1_31,,
1_31_2012-11-16,0,1_31,,
1_31_2012-11-23,0,1_31,,
1_31_2012-11-30,0,1_31,,
1_31_2012-12-07,0,1_31,,
1_31_2012-12-14,0,1_31,,
1_31_2012-12-21,0,1_31,,
1_31_2012-12-28,0,1_31,,
1_31_2013-01-04,0,1_31,,
1_31_2013-01-11,0,1_31,,
1_31_2013-01-18,0,1_31,,
1_31_2013-01-25,0,1_31,,
1_31_2013-02-01,0,1_31,,
1_31_2013-02-08,0,1_31,,
1_31_2013-02-15,0,1_31,,
1_31_2013-02-22,0,1_31,,
1_31_2013-03-01,0,1_31,,
1_31_2013-03-08,0,1_31,,
1_31_2013-03-15,0,1_31,,
1_31_2013-03-22,0,1_31,,
1_31_2013-03-29,0,1_31,,
1_31_2013-04-05,0,1_31,,
1_31_2013-04-12,0,1_31,,
1_31_2013-04-19,0,1_31,,
1_31_2013-04-26,0,1_31,,
1_31_2013-05-03,0,1_31,,
1_31_2013-05-10,0,1_31,,
1_31_2013-05-17,0,1_31,,
1_31_2013-05-24,0,1_31,,
1_31_2013-05-31,0,1_31,,
1_31_2013-06-07,0,1_31,,
1_31_2013-06-14,0,1_31,,
1_31_2013-06-21,0,1_31,,
1_31_2013-06-28,0,1_31,,
1_31_2013-07-05,0,1_31,,
1_31_2013-07-12,0,1_31,,
1_31_2013-07-19,0,1_31,,
1_31_2013-07-26,0,1_31,,
1_32_2012-11-02,0,1_32,,
1_32_2012-11-09,0,1_32,,
1_32_2012-11-16,0,1_32,,
1_32_2012-11-23,0,1_32,,
1_32_2012-11-30,0,1_32,,
1_32_2012-12-07,0,1_32,,
1_32_2012-12-14,0,1_32,,
1_32_2012-12-21,0,1_32,,
1_32_2012-12-28,0,1_32,,
1_32_2013-01-04,0,1_32,,
1_32_2013-01-11,0,1_32,,
1_32_2013-01-18,0,1_32,,
1_32_2013-01-25,0,1_32,,
1_32_2013-02-01,0,1_32,,
1_32_2013-02-08,0,1_32,,
1_32_2013-02-15,0,1_32,,
1_32_2013-02-22,0,1_32,,
1_32_2013-03-01,0,1_32,,
1_32_2013-03-08,0,1_32,,
1_32_2013-03-15,0,1_32,,
1_32_2013-03-22,0,1_32,,
1_32_2013-03-29,0,1_32,,
1_32_2013-04-05,0,1_32,,
1_32_2013-04-12,0,1_32,,
1_32_2013-04-19,0,1_32,,
1_32_2013-04-26,0,1_32,,
1_32_2013-05-03,0,1_32,,
1_32_2013-05-10,0,1_32,,
1_32_2013-05-17,0,1_32,,
1_32_2013-05-24,0,1_32,,
1_32_2013-05-31,0,1_32,,
1_32_2013-06-07,0,1_32,,
1_32_2013-06-14,0,1_32,,
1_32_2013-06-21,0,1_32,,
1_32_2013-06-28,0,1_32,,
1_32_2013-07-05,0,1_32,,
1_32_2013-07-12,0,1_32,,
1_32_2013-07-19,0,1_32,,
1_32_2013-07-26,0,1_32,,
1_33_2012-11-02,0,1_33,,
1_33_2012-11-09,0,1_33,,
1_33_2012-11-16,0,1_33,,
1_33_2012-11-23,0,1_33,,
1_33_2012-11-30,0,1_33,,
1_33_2012-12-07,0,1_33,,
1_33_2012-12-14,0,1_33,,
1_33_2012-12-21,0,1_33,,
1_33_2012-12-28,0,1_33,,
1_33_2013-01-04,0,1_33,,
1_33_2013-01-11,0,1_33,,
1_33_2013-01-18,0,1_33,,
1_33_2013-01-25,0,1_33,,
1_33_2013-02-01,0,1_33,,
1_33_2013-02-08,0,1_33,,
1_33_2013-02-15,0,1_33,,
1_33_2013-02-22,0,1_33,,
1_33_2013-03-01,0,1_33,,
1_33_2013-03-08,0,1_33,,
1_33_2013-03-15,0,1_33,,
1_33_2013-03-22,0,1_33,,
1_33_2013-03-29,0,1_33,,
1_33_2013-04-05,0,1_33,,
1_33_2013-04-12,0,1_33,,
1_33_2013-04-19,0,1_33,,
1_33_2013-04-26,0,1_33,,
1_33_2013-05-03,0,1_33,,
1_33_2013-05-10,0,1_33,,
1_33_2013-05-17,0,1_33,,
1_33_2013-05-24,0,1_33,,
1_33_2013-05-31,0,1_33,,
1_33_2013-06-07,0,1_33,,
1_33_2013-06-14,0,1_33,,
1_33_2013-06-21,0,1_33,,
1_33_2013-06-28,0,1_33,,
1_33_2013-07-05,0,1_33,,
1_33_2013-07-12,0,1_33,,
1_33_2013-07-19,0,1_33,,
1_33_2013-07-26,0,1_33,,
1_34_2012-11-02,0,1_34,,
1_34_2012-11-09,0,1_34,,
1_34_2012-11-16,0,1_34,,
1_34_2012-11-23,0,1_34,,
1_34_2012-11-30,0,1_34,,
1_34_2012-12-07,0,1_34,,
1_34_2012-12-14,0,1_34,,
1_34_2012-12-21,0,1_34,,
1_34_2012-12-28,0,1_34,,
1_34_2013-01-04,0,1_34,,
1_34_2013-01-11,0,1_34,,
1_34_2013-01-18,0,1_34,,
1_34_2013-01-25,0,1_34,,
1_34_2013-02-01,0,1_34,,
1_34_2013-02-08,0,1_34,,
1_34_2013-02-15,0,1_34,,
1_34_2013-02-22,0,1_34,,
1_34_2013-03-01,0,1_34,,
1_34_2013-03-08,0,1_34,,
1_34_2013-03-15,0,1_34,,
1_34_2013-03-22,0,1_34,,
1_34_2013-03-29,0,1_34,,
1_34_2013-04-05,0,1_34,,
1_34_2013-04-12,0,1_34,,
1_34_2013-04-19,0,1_34,,
1_34_2013-04-26,0,1_34,,
1_34_2013-05-03,0,1_34,,
1_34_2013-05-10,0,1_34,,
1_34_2013-05-17,0,1_34,,
1_34_2013-05-24,0,1_34,,
1_34_2013-05-31,0,1_34,,
1_34_2013-06-07,0,1_34,,
1_34_2013-06-14,0,1_34,,
1_34_2013-06-21,0,1_34,,
1_34_2013-06-28,0,1_34,,
1_34_2013-07-05,0,1_34,,
1_34_2013-07-12,0,1_34,,
1_34_2013-07-19,0,1_34,,
1_34_2013-07-26,0,1_34,,
1_35_2012-11-02,0,1_35,,
1_35_2012-11-09,0,1_35,,
1_35_2012-11-16,0,1_35,,
1_35_2012-11-23,0,1_35,,
1_35_2012-11-30,0,1_35,,
1_35_2012-12-07,0,1_35,,
1_35_2012-12-14,0,1_35,,
1_35_2012-12-21,0,1_35,,
1_35_2012-12-28,0,1_35,,
1_35_2013-01-04,0,1_35,,
1_35_2013-01-11,0,1_35,,
1_35_2013-01-18,0,1_35,,
1_35_2013-01-25,0,1_35,,
1_35_2013-02-01,0,1_35,,
1_35_2013-02-08,0,1_35,,
1_35_2013-02-15,0,1_35,,
1_35_2013-02-22,0,1_35,,
1_35_2013-03-01,0,1_35,,
1_35_2013-03-08,0,1_35,,
1_35_2013-03-15,0,1_35,,
1_35_2013-03-22,0,1_35,,
1_35_2013-03-29,0,1_35,,
1_35_2013-04-05,0,1_35,,
1_35_2013-04-12,0,1_35,,
1_35_2013-04-19,0,1_35,,
1_35_2013-04-26,0,1_35,,
1_35_2013-05-03,0,1_35,,
1_35_2013-05-10,0,1_35,,
1_35_2013-05-17,0,1_35,,
1_35_2013-05-24,0,1_35,,
1_35_2013-05-31,0,1_35,,
1_35_2013-06-07,0,1_35,,
1_35_2013-06-14,0,1_35,,
1_35_2013-06-21,0,1_35,,
1_35_2013-06-28,0,1_35,,
1_35_2013-07-05,0,1_35,,
1_35_2013-07-12,0,1_35,,
1_35_2013-07-19,0,1_35,,
1_35_2013-07-26,0,1_35,,
1_36_2012-11-02,0,1_36,,
1_36_2012-11-09,0,1_36,,
1_36_2012-11-16,0,1_36,,
1_36_2012-11-23,0,1_36,,
1_36_2012-11-30,0,1_36,,
1_36_2012-12-07,0,1_36,,
1_36_2012-12-14,0,1_36,,
1_36_2012-12-21,0,1_36,,
1_36_2012-12-28,0,1_36,,
1_36_2013-01-04,0,1_36,,
1_36_2013-01-11,0,1_36,,
1_36_2013-01-18,0,1_36,,
1_36_2013-01-25,0,1_36,,
1_36_2013-02-01,0,1_36,,
1_36_2013-02-08,0,1_36,,
1_36_2013-02-15,0,1_36,,
1_36_2013-02-22,0,1_36,,
1_36_2013-03-01,0,1_36,,
1_36_2013-03-08,0,1_36,,
1_36_2013-03-15,0,1_36,,
1_36_2013-03-22,0,1_36,,
1_36_2013-03-29,0,1_36,,
1_36_2013-04-05,0,1_36,,
1_36_2013-04-12,0,1_36,,
1_36_2013-04-19,0,1_36,,
1_36_2013-04-26,0,1_36,,
1_36_2013-05-03,0,1_36,,
1_36_2013-05-10,0,1_36,,
1_36_2013-05-17,0,1_36,,
1_36_2013-05-24,0,1_36,,
1_36_2013-05-31,0,1_36,,
1_36_2013-06-07,0,1_36,,
1_36_2013-06-14,0,1_36,,
1_36_2013-06-21,0,1_36,,
1_36_2013-06-28,0,1_36,,
1_36_2013-07-05,0,1_36,,
1_36_2013-07-12,0,1_36,,
1_36_2013-07-19,0,1_36,,
1_36_2013-07-26,0,1_36,,
1_37_2012-11-02,0,1_37,,
1_37_2012-11-09,0,1_37,,
1_37_2012-11-16,0,1_37,,
1_37_2012-11-23,0,1_37,,
1_37_2012-11-30,0,1_37,,
1_37_2012-12-07,0,1_37,,
1_37_2012-12-14,0,1_37,,
1_37_2012-12-21,0,1_37,,
1_37_2012-12-28,0,1_37,,
1_37_2013-01-04,0,1_37,,
1_37_2013-01-11,0,1_37,,
1_37_2013-01-18,0,1_37,,
1_37_2013-01-25,0,1_37,,
1_37_2013-02-01,0,1_37,,
1_37_2013-02-08,0,1_37,,
1_37_2013-02-15,0,1_37,,
1_37_2013-02-22,0,1_37,,
1_37_2013-03-01,0,1_37,,
1_37_2013-03-08,0,1_37,,
1_37_2013-03-15,0,1_37,,
1_37_2013-03-22,0,1_37,,
1_37_2013-03-29,0,1_37,,
1_37_2013-04-05,0,1_37,,
1_37_2013-04-12,0,1_37,,
1_37_2013-04-19,0,1_37,,
1_37_2013-04-26,0,1_37,,
1_37_2013-05-03,0,1_37,,
1_37_2013-05-10,0,1_37,,
1_37_2013-05-17,0,1_37,,
1_37_2013-05-24,0,1_37,,
1_37_2013-05-31,0,1_37,,
1_37_2013-06-07,0,1_37,,
1_37_2013-06-14,0,1_37,,
1_37_2013-06-21,0,1_37,,
1_37_2013-06-28,0,1_37,,
1_37_2013-07-05,0,1_37,,
1_37_2013-07-12,0,1_37,,
1_37_2013-07-19,0,1_37,,
1_37_2013-07-26,0,1_37,,
1_38_2012-11-02,0,1_38,,
1_38_2012-11-09,0,1_38,,
1_38_2012-11-16,0,1_38,,
1_38_2012-11-23,0,1_38,,
1_38_2012-11-30,0,1_38,,
1_38_2012-12-07,0,1_38,,
1_38_2012-12-14,0,1_38,,
1_38_2012-12-21,0,1_38,,
1_38_2012-12-28,0,1_38,,
1_38_2013-01-04,0,1_38,,
1_38_2013-01-11,0,1_38,,
1_38_2013-01-18,0,1_38,,
1_38_2013-01-25,0,1_38,,
1_38_2013-02-01,0,1_38,,
1_38_2013-02-08,0,1_38,,
1_38_2013-02-15,0,1_38,,
1_38_2013-02-22,0,1_38,,
1_38_2013-03-01,0,1_38,,
1_38_2013-03-08,0,1_38,,
1_38_2013-03-15,0,1_38,,
1_38_2013-03-22,0,1_38,,
1_38_2013-03-29,0,1_38,,
1_38_2013-04-05,0,1_38,,
1_38_2013-04-12,0,1_38,,
1_38_2013-04-19,0,1_38,,
1_38_2013-04-26,0,1_38,,
1_38_2013-05-03,0,1_38,,
1_38_2013-05-10,0,1_38,,
1_38_2013-05-17,0,1_38,,
1_38_2013-05-24,0,1_38,,
1_38_2013-05-31,0,1_38,,
1_38_2013-06-07,0,1_38,,
1_38_2013-06-14,0,1_38,,
1_38_2013-06-21,0,1_38,,
1_38_2013-06-28,0,1_38,,
